regiao;estado;municipio;coduf;codmun;codRegiaoSaude;nomeRegiaoSaude;data;semanaEpi;populacaoTCU2019;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos;Recuperadosnovos;emAcompanhamentoNovos;interior/metropolitana
Nordeste;CE;;23;;;;2020-05-23;21;9132078;35122;549;2308;57;;;
Nordeste;CE;;23;;;;2020-05-24;22;9132078;35595;473;2324;16;;;
Nordeste;CE;;23;;;;2020-05-25;22;9132078;36185;590;2493;169;;;
Nordeste;CE;;23;;;;2020-05-26;22;9132078;37021;836;2603;110;;;
Nordeste;CE;;23;;;;2020-05-27;22;9132078;37275;254;2671;68;;;
Nordeste;CE;;23;;;;2020-05-28;22;9132078;37821;546;2733;62;;;
Nordeste;CE;;23;;;;2020-05-29;22;9132078;38395;574;2859;126;;;
Nordeste;CE;;23;;;;2020-05-30;22;9132078;46506;8111;2956;97;;;
Nordeste;CE;;23;;;;2020-05-31;23;9132078;48489;1983;3010;54;;;
Nordeste;CE;;23;;;;2020-06-01;23;9132078;50504;2015;3188;178;;;
Nordeste;CE;;23;;;;2020-06-02;23;9132078;53073;2569;3421;233;;;
Nordeste;CE;;23;;;;2020-06-03;23;9132078;56056;2983;3605;184;;;
Nordeste;CE;;23;;;;2020-06-04;23;9132078;59795;3739;3813;208;;;
Nordeste;CE;;23;;;;2020-06-05;23;9132078;61595;1800;3890;77;;;
Nordeste;CE;;23;;;;2020-06-06;23;9132078;63575;1980;3965;75;;;
Nordeste;CE;;23;;;;2020-06-07;24;9132078;64271;696;3982;17;;;
Nordeste;CE;;23;;;;2020-06-08;24;9132078;65605;1334;4120;138;;;
Nordeste;CE;;23;;;;2020-06-09;24;9132078;68384;2779;4309;189;;;
Nordeste;CE;;23;;;;2020-06-10;24;9132078;71402;3018;4480;171;;;
Nordeste;CE;;23;;;;2020-06-11;24;9132078;73879;2477;4663;183;;;
Nordeste;CE;;23;;;;2020-06-12;24;9132078;75705;1826;4788;125;;;
Nordeste;CE;;23;;;;2020-06-13;24;9132078;76429;724;4829;41;;;
Nordeste;CE;;23;;;;2020-06-14;25;9132078;76748;319;4861;32;;;
Nordeste;CE;;23;;;;2020-06-15;25;9132078;79462;2714;4999;138;;;
Nordeste;CE;;23;;;;2020-06-16;25;9132078;81289;1827;5070;71;;;
Nordeste;CE;;23;;;;2020-06-17;25;9132078;84967;3678;5282;212;;;
Nordeste;CE;;23;;;;2020-06-18;25;9132078;87273;2306;5377;95;;;
Nordeste;CE;;23;;;;2020-06-19;25;9132078;89863;2590;5460;83;;;
Nordeste;CE;;23;;;;2020-06-20;25;9132078;92156;2293;5518;58;;;
Nordeste;CE;;23;;;;2020-06-21;26;9132078;92866;710;5523;5;;;
Nordeste;CE;;23;;;;2020-06-22;26;9132078;94158;1292;5604;81;;;
Nordeste;CE;;23;;;;2020-06-23;26;9132078;97528;3370;5717;113;;;
Nordeste;CE;;23;;;;2020-06-24;26;9132078;99578;2050;5815;98;;;
Nordeste;CE;;23;;;;2020-06-25;26;9132078;102126;2548;5875;60;;;
Nordeste;CE;;23;;;;2020-06-26;26;9132078;104422;2296;5920;45;;;
Nordeste;CE;;23;;;;2020-06-27;26;9132078;106628;2206;5981;61;;;
Nordeste;CE;;23;;;;2020-06-28;27;9132078;107568;940;5990;9;;;
Nordeste;CE;;23;;;;2020-06-29;27;9132078;108225;657;6076;86;;;
Nordeste;CE;;23;;;;2020-06-30;27;9132078;108699;474;6146;70;;;
Nordeste;CE;;23;;;;2020-07-01;27;9132078;113017;4318;6180;34;;;
Nordeste;CE;;23;;;;2020-07-02;27;9132078;115524;2507;6284;104;;;
Nordeste;CE;;23;;;;2020-07-03;27;9132078;118041;2517;6351;67;;;
Nordeste;CE;;23;;;;2020-07-04;27;9132078;120952;2911;6411;60;;;
Nordeste;CE;;23;;;;2020-07-05;28;9132078;121464;512;6441;30;;;
Nordeste;CE;;23;;;;2020-07-06;28;9132078;122477;1013;6481;40;;;
Nordeste;CE;;23;;;;2020-07-07;28;9132078;124952;2475;6556;75;;;
Nordeste;CE;;23;;;;2020-07-08;28;9132078;128471;3519;6665;109;;;
Nordeste;CE;;23;;;;2020-07-09;28;9132078;131000;2529;6741;76;;;
Nordeste;CE;;23;;;;2020-07-10;28;9132078;133546;2546;6777;36;;;
Nordeste;CE;;23;;;;2020-07-11;28;9132078;135945;2399;6853;76;;;
Nordeste;CE;;23;;;;2020-07-12;29;9132078;136785;840;6868;15;;;
Nordeste;CE;;23;;;;2020-07-13;29;9132078;137206;421;6947;79;;;
Nordeste;CE;;23;;;;2020-07-14;29;9132078;139437;2231;6977;30;;;
Nordeste;CE;;23;;;;2020-07-15;29;9132078;141248;1811;7030;53;;;
Nordeste;CE;;23;;;;2020-07-16;29;9132078;144000;2752;7127;97;;;
Nordeste;CE;;23;;;;2020-07-17;29;9132078;145938;1938;7165;38;;;
Nordeste;CE;;23;;;;2020-07-18;29;9132078;146544;606;7173;8;;;
Nordeste;CE;;23;;;;2020-07-19;30;9132078;146972;428;7178;5;;;
Nordeste;CE;;23;;;;2020-07-20;30;9132078;147566;594;7185;7;;;
Nordeste;CE;;23;;;;2020-07-21;30;9132078;148986;1420;7284;99;;;
Nordeste;CE;;23;;;;2020-07-22;30;9132078;153108;4122;7317;33;;;
Nordeste;CE;;23;;;;2020-07-23;30;9132078;156242;3134;7374;57;;;
Nordeste;CE;;23;;;;2020-07-24;30;9132078;158824;2582;7426;52;;;
Nordeste;CE;;23;;;;2020-07-25;30;9132078;161597;2773;7476;50;;;
Nordeste;CE;;23;;;;2020-07-26;31;9132078;162085;488;7493;17;;;
Nordeste;CE;;23;;;;2020-07-27;31;9132078;162429;344;7509;16;;;
Nordeste;CE;;23;;;;2020-07-28;31;9132078;165550;3121;7613;104;;;
Nordeste;CE;;23;;;;2020-07-29;31;9132078;169072;3522;7643;30;;;
Nordeste;CE;;23;;;;2020-07-30;31;9132078;171468;2396;7661;18;;;
Nordeste;CE;;23;;;;2020-07-31;31;9132078;173882;2414;7668;7;;;
Nordeste;CE;;23;;;;2020-08-01;31;9132078;175928;2046;7698;30;;;
Nordeste;CE;;23;;;;2020-08-02;32;9132078;176580;652;7709;11;;;
Nordeste;CE;;23;;;;2020-08-03;32;9132078;176961;381;7752;43;;;
Nordeste;CE;;23;;;;2020-08-04;32;9132078;179341;2380;7806;54;;;
Nordeste;CE;;23;;;;2020-08-05;32;9132078;181443;2102;7867;61;;;
Nordeste;CE;;23;;;;2020-08-06;32;9132078;183301;1858;7893;26;;;
Nordeste;CE;;23;;;;2020-08-07;32;9132078;185409;2108;7921;28;;;
Nordeste;CE;;23;;;;2020-08-08;32;9132078;188244;2835;7951;30;;;
Nordeste;CE;;23;;;;2020-08-09;33;9132078;188542;298;7954;3;;;
Nordeste;CE;;23;;;;2020-08-10;33;9132078;188657;115;7979;25;;;
Nordeste;CE;;23;;;;2020-08-11;33;9132078;190550;1893;8011;32;;;
Nordeste;CE;;23;;;;2020-08-12;33;9132078;192422;1872;8052;41;;;
Nordeste;CE;;23;;;;2020-08-13;33;9132078;194081;1659;8088;36;;;
Nordeste;CE;;23;;;;2020-08-14;33;9132078;196144;2063;8123;35;;;
Nordeste;CE;;23;;;;2020-08-15;33;9132078;197381;1237;8129;6;;;
Nordeste;CE;;23;;;;2020-08-16;34;9132078;197619;238;8133;4;;;
Nordeste;CE;;23;;;;2020-08-17;34;9132078;198202;583;8163;30;;;
Nordeste;CE;;23;;;;2020-08-18;34;9132078;199258;1056;8196;33;;;
Nordeste;CE;;23;;;;2020-08-19;34;9132078;201201;1943;8241;45;;;
Nordeste;CE;;23;;;;2020-08-20;34;9132078;202422;1221;8245;4;;;
Nordeste;CE;;23;;;;2020-08-21;34;9132078;202999;577;8268;23;;;
Nordeste;CE;;23;;;;2020-08-22;34;9132078;204587;1588;8286;18;;;
Nordeste;CE;;23;;;;2020-08-23;35;9132078;205441;854;8289;3;;;
Nordeste;CE;;23;;;;2020-08-24;35;9132078;205564;123;8292;3;;;
Nordeste;CE;;23;;;;2020-08-25;35;9132078;207386;1822;8339;47;;;
Nordeste;CE;;23;;;;2020-08-26;35;9132078;208782;1396;8351;12;;;
Nordeste;CE;;23;;;;2020-08-27;35;9132078;210727;1945;8365;14;;;
Nordeste;CE;;23;;;;2020-08-28;35;9132078;212484;1757;8376;11;;;
Nordeste;CE;;23;;;;2020-08-29;35;9132078;214094;1610;8382;6;;;
Nordeste;CE;;23;;;;2020-08-30;36;9132078;214457;363;8384;2;;;
Nordeste;CE;;23;;;;2020-08-31;36;9132078;214953;496;8409;25;;;
Nordeste;CE;;23;;;;2020-09-01;36;9132078;216333;1380;8447;38;;;
Nordeste;CE;;23;;;;2020-09-02;36;9132078;218396;2063;8480;33;;;
Nordeste;CE;;23;;;;2020-09-03;36;9132078;219672;1276;8493;13;;;
Nordeste;CE;;23;;;;2020-09-04;36;9132078;230105;10433;8555;62;;;
Nordeste;CE;;23;;;;2020-09-05;36;9132078;222179;-7926;8565;10;;;
Nordeste;CE;;23;;;;2020-09-06;37;9132078;222372;193;8565;0;;;
Nordeste;CE;;23;;;;2020-09-07;37;9132078;222445;73;8566;1;;;
Nordeste;CE;;23;;;;2020-09-08;37;9132078;222577;132;8567;1;;;
Nordeste;CE;;23;;;;2020-09-09;37;9132078;223622;1045;8604;37;;;
Nordeste;CE;;23;;;;2020-09-10;37;9132078;224759;1137;8639;35;;;
Nordeste;CE;;23;;;;2020-09-11;37;9132078;225878;1119;8666;27;;;
Nordeste;CE;;23;;;;2020-09-12;37;9132078;227075;1197;8685;19;;;
Nordeste;CE;;23;;;;2020-09-13;38;9132078;227449;374;8686;1;;;
Nordeste;CE;;23;;;;2020-09-14;38;9132078;227799;350;8698;12;;;
Nordeste;CE;;23;;;;2020-09-15;38;9132078;229072;1273;8739;41;;;
Nordeste;CE;;23;;;;2020-09-16;38;9132078;230406;1334;8764;25;;;
Nordeste;CE;;23;;;;2020-09-17;38;9132078;231438;1032;8774;10;;;
Nordeste;CE;;23;;;;2020-09-18;38;9132078;232602;1164;8790;16;;;
Nordeste;CE;;23;;;;2020-09-19;38;9132078;233600;998;8801;11;;;
Nordeste;CE;;23;;;;2020-09-20;39;9132078;233818;218;8813;12;;;
Nordeste;CE;;23;;;;2020-09-21;39;9132078;234120;302;8834;21;;;
Nordeste;CE;;23;;;;2020-09-22;39;9132078;235222;1102;8850;16;;;
Nordeste;CE;;23;;;;2020-09-23;39;9132078;236100;878;8861;11;;;
Nordeste;CE;;23;;;;2020-09-24;39;9132078;237108;1008;8882;21;;;
Nordeste;CE;;23;;;;2020-09-25;39;9132078;237147;39;8891;9;;;
Nordeste;CE;;23;;;;2020-09-26;39;9132078;238568;1421;8913;22;;;
Nordeste;CE;;23;;;;2020-09-27;40;9132078;238935;367;8919;6;;;
Nordeste;CE;;23;;;;2020-09-28;40;9132078;239062;127;8921;2;;;
Nordeste;CE;;23;;;;2020-09-29;40;9132078;239497;435;8950;29;;;
Nordeste;CE;;23;;;;2020-09-30;40;9132078;241159;1662;8994;44;;;
Nordeste;CE;;23;;;;2020-10-01;40;9132078;241684;525;9023;29;;;
Nordeste;CE;;23;;;;2020-10-02;40;9132078;242331;647;9047;24;;;
Nordeste;CE;;23;;;;2020-10-03;40;9132078;242669;338;9050;3;;;
Nordeste;CE;;23;;;;2020-10-04;41;9132078;242873;204;9051;1;;;
Nordeste;CE;;23;;;;2020-10-05;41;9132078;243106;233;9056;5;;;
Nordeste;CE;;23;;;;2020-10-06;41;9132078;255929;12823;9084;28;;;
Nordeste;CE;;23;;;;2020-10-07;41;9132078;256764;835;9094;10;;;
Nordeste;CE;;23;;;;2020-10-08;41;9132078;257865;1101;9111;17;;;
Nordeste;CE;;23;;;;2020-10-09;41;9132078;258479;614;9126;15;;;
Nordeste;CE;;23;;;;2020-10-10;41;9132078;259764;1285;9130;4;;;
Nordeste;CE;;23;;;;2020-10-11;42;9132078;260154;390;9134;4;;;
Nordeste;CE;;23;;;;2020-10-12;42;9132078;260222;68;9135;1;;;
Nordeste;CE;;23;;;;2020-10-13;42;9132078;260642;420;9140;5;;;
Nordeste;CE;;23;;;;2020-10-14;42;9132078;261284;642;9178;38;;;
Nordeste;CE;;23;;;;2020-10-15;42;9132078;262567;1283;9192;14;;;
Nordeste;CE;;23;;;;2020-10-16;42;9132078;263143;576;9199;7;;;
Nordeste;CE;;23;;;;2020-10-17;42;9132078;264245;1102;9207;8;;;
Nordeste;CE;;23;;;;2020-10-18;43;9132078;265102;857;9210;3;;;
Nordeste;CE;;23;;;;2020-10-19;43;9132078;265583;481;9211;1;;;
Nordeste;CE;;23;;;;2020-10-20;43;9132078;266289;706;9218;7;;;
Nordeste;CE;;23;;;;2020-10-21;43;9132078;266316;27;9227;9;;;
Nordeste;CE;;23;;;;2020-10-22;43;9132078;268274;1958;9243;16;;;
Nordeste;CE;;23;;;;2020-10-23;43;9132078;269165;891;9244;1;;;
Nordeste;CE;;23;;;;2020-10-24;43;9132078;269392;227;9246;2;;;
Nordeste;CE;;23;;;;2020-10-25;44;9132078;270264;872;9248;2;;;
Nordeste;CE;;23;;;;2020-10-26;44;9132078;270577;313;9279;31;;;
Nordeste;CE;;23;;;;2020-10-27;44;9132078;271006;429;9305;26;;;
Nordeste;CE;;23;;;;2020-10-28;44;9132078;272104;1098;9325;20;;;
Nordeste;CE;;23;;;;2020-10-29;44;9132078;272778;674;9326;1;;;
Nordeste;CE;;23;;;;2020-10-30;44;9132078;273552;774;9337;11;;;
Nordeste;CE;;23;;;;2020-10-31;44;9132078;274185;633;9353;16;;;
Nordeste;CE;;23;;;;2020-11-01;45;9132078;274341;156;9360;7;;;
Nordeste;CE;;23;;;;2020-11-02;45;9132078;274615;274;9362;2;;;
Nordeste;CE;;23;;;;2020-11-03;45;9132078;274833;218;9362;0;;;
Nordeste;CE;;23;;;;2020-11-04;45;9132078;275671;838;9370;8;;;
Nordeste;CE;;23;;;;2020-11-05;45;9132078;276319;648;9386;16;;;
Nordeste;CE;;23;;;;2020-11-06;45;9132078;277252;933;9393;7;;;
Nordeste;CE;;23;;;;2020-11-07;45;9132078;277950;698;9391;-2;;;
Nordeste;CE;;23;;;;2020-11-08;46;9132078;278157;207;9395;4;;;
Nordeste;CE;;23;;;;2020-11-09;46;9132078;278608;451;9404;9;;;
Nordeste;CE;;23;;;;2020-11-10;46;9132078;279322;714;9416;12;;;
Nordeste;CE;;23;;;;2020-11-11;46;9132078;279989;667;9418;2;;;
Nordeste;CE;;23;;;;2020-11-12;46;9132078;282471;2482;9430;12;;;
Nordeste;CE;;23;;;;2020-11-13;46;9132078;282791;320;9432;2;;;
Nordeste;CE;;23;;;;2020-11-14;46;9132078;284208;1417;9439;7;;;
Nordeste;CE;;23;;;;2020-11-15;47;9132078;285301;1093;9439;0;;;
Nordeste;CE;;23;;;;2020-11-16;47;9132078;286562;1261;9440;1;;;
Nordeste;CE;;23;;;;2020-11-17;47;9132078;287242;680;9448;8;;;
Nordeste;CE;;23;;;;2020-11-18;47;9132078;288122;880;9461;13;;;
Nordeste;CE;;23;;;;2020-11-19;47;9132078;289314;1192;9467;6;;;
Nordeste;CE;;23;;;;2020-11-20;47;9132078;289925;611;9477;10;;;
Nordeste;CE;;23;;;;2020-11-21;47;9132078;290959;1034;9487;10;;;
Nordeste;CE;;23;;;;2020-11-22;48;9132078;291617;658;9485;-2;;;
Nordeste;CE;;23;;;;2020-11-23;48;9132078;292663;1046;9492;7;;;
Nordeste;CE;;23;;;;2020-11-24;48;9132078;292663;0;9492;0;;;
Nordeste;CE;;23;;;;2020-11-25;48;9132078;295073;2410;9530;38;;;
Nordeste;CE;;23;;;;2020-11-26;48;9132078;297152;2079;9545;15;;;
Nordeste;CE;;23;;;;2020-11-27;48;9132078;298312;1160;9568;23;;;
Nordeste;CE;;23;;;;2020-11-28;48;9132078;299290;978;9598;30;;;
Nordeste;CE;;23;;;;2020-11-29;49;9132078;299949;659;9607;9;;;
Nordeste;CE;;23;;;;2020-11-30;49;9132078;300627;678;9612;5;;;
Nordeste;CE;;23;;;;2020-12-01;49;9132078;301414;787;9629;17;;;
Nordeste;CE;;23;;;;2020-12-02;49;9132078;301802;388;9640;11;;;
Nordeste;CE;;23;;;;2020-12-03;49;9132078;303168;1366;9657;17;;;
Nordeste;CE;;23;;;;2020-12-04;49;9132078;303868;700;9683;26;;;
Nordeste;CE;;23;;;;2020-12-05;49;9132078;304443;575;9693;10;;;
Nordeste;CE;;23;;;;2020-12-06;50;9132078;304443;0;9693;0;;;
Nordeste;CE;;23;;;;2020-12-07;50;9132078;304714;271;9704;11;;;
Nordeste;CE;;23;;;;2020-12-08;50;9132078;309168;4454;9738;34;;;
Nordeste;CE;;23;;;;2020-12-09;50;9132078;312068;2900;9762;24;;;
Nordeste;CE;;23;;;;2020-12-10;50;9132078;313439;1371;9768;6;;;
Nordeste;CE;;23;;;;2020-12-11;50;9132078;314445;1006;9772;4;;;
Nordeste;CE;;23;;;;2020-12-12;50;9132078;314674;229;9774;2;;;
Nordeste;CE;;23;;;;2020-12-13;51;9132078;315913;1239;9784;10;;;
Nordeste;CE;;23;;;;2020-12-14;51;9132078;316394;481;9786;2;;;
Nordeste;CE;;23;;;;2020-12-15;51;9132078;316681;287;9802;16;;;
Nordeste;CE;;23;;;;2020-12-16;51;9132078;320385;3704;9857;55;;;
Nordeste;CE;;23;;;;2020-12-17;51;9132078;321567;1182;9883;26;;;
Nordeste;CE;;23;;;;2020-12-18;51;9132078;322494;927;9903;20;;;
Nordeste;CE;;23;;;;2020-12-19;51;9132078;322861;367;9909;6;;;
Nordeste;CE;;23;;;;2020-12-20;52;9132078;323941;1080;9916;7;;;
Nordeste;CE;;23;;;;2020-12-21;52;9132078;324196;255;9916;0;;;
Nordeste;CE;;23;;;;2020-12-22;52;9132078;325250;1054;9933;17;;;
Nordeste;CE;;23;;;;2020-12-23;52;9132078;326058;808;9942;9;;;
Nordeste;CE;;23;;;;2020-12-24;52;9132078;327140;1082;9952;10;;;
Nordeste;CE;;23;;;;2020-12-25;52;9132078;327140;0;9952;0;;;
Nordeste;CE;;23;;;;2020-12-26;52;9132078;327832;692;9952;0;;;
Nordeste;CE;;23;;;;2020-12-27;53;9132078;327865;33;9952;0;;;
Nordeste;CE;;23;;;;2020-12-28;53;9132078;328620;755;9954;2;;;
Nordeste;CE;;23;;;;2020-12-29;53;9132078;330687;2067;9963;9;;;
Nordeste;CE;;23;;;;2020-12-30;53;9132078;332462;1775;9984;21;;;
Nordeste;CE;;23;;;;2020-12-31;53;9132078;335091;2629;9990;6;;;
Nordeste;CE;;23;;;;2021-01-01;53;9132078;335992;901;9993;3;;;
Nordeste;CE;;23;;;;2021-01-02;53;9132078;336574;582;10015;22;;;
Nordeste;CE;;23;;;;2021-01-03;1;9132078;336763;189;10024;9;;;
Nordeste;CE;;23;;;;2021-01-04;1;9132078;336975;212;10025;1;;;
Nordeste;CE;;23;;;;2021-01-05;1;9132078;337956;981;10042;17;;;
Nordeste;CE;;23;;;;2021-01-06;1;9132078;340089;2133;10056;14;;;
Nordeste;CE;;23;;;;2021-01-07;1;9132078;341276;1187;10096;40;;;
Nordeste;CE;;23;;;;2021-01-08;1;9132078;342941;1665;10122;26;;;
Nordeste;CE;;23;;;;2021-01-09;1;9132078;343887;946;10137;15;;;
Nordeste;CE;;23;;;;2021-01-10;2;9132078;344813;926;10155;18;;;
Nordeste;CE;;23;;;;2021-01-11;2;9132078;345124;311;10160;5;;;
Nordeste;CE;;23;;;;2021-01-12;2;9132078;345235;111;10162;2;;;
Nordeste;CE;;23;;;;2021-01-13;2;9132078;348414;3179;10189;27;;;
Nordeste;CE;;23;;;;2021-01-14;2;9132078;349575;1161;10209;20;;;
Nordeste;CE;;23;;;;2021-01-15;2;9132078;351351;1776;10209;0;;;
Nordeste;CE;;23;;;;2021-01-16;2;9132078;352340;989;10223;14;;;
Nordeste;CE;;23;;;;2021-01-17;3;9132078;353388;1048;10223;0;;;
Nordeste;CE;;23;;;;2021-01-18;3;9132078;353979;591;10223;0;;;
Nordeste;CE;;23;;;;2021-01-19;3;9132078;356117;2138;10240;17;;;
Nordeste;CE;;23;;;;2021-01-20;3;9132078;356985;868;10243;3;;;
Nordeste;CE;;23;;;;2021-01-21;3;9132078;358404;1419;10261;18;;;
Nordeste;CE;;23;;;;2021-01-22;3;9132078;360149;1745;10311;50;;;
Nordeste;CE;;23;;;;2021-01-23;3;9132078;360973;824;10320;9;;;
Nordeste;CE;;23;;;;2021-01-24;4;9132078;362351;1378;10331;11;;;
Nordeste;CE;;23;;;;2021-01-25;4;9132078;363967;1616;10332;1;;;
Nordeste;CE;;23;;;;2021-01-26;4;9132078;365640;1673;10363;31;;;
Nordeste;CE;;23;;;;2021-01-27;4;9132078;367265;1625;10402;39;;;
Nordeste;CE;;23;;;;2021-01-28;4;9132078;368281;1016;10432;30;;;
Nordeste;CE;;23;;;;2021-01-29;4;9132078;369245;964;10449;17;;;
Nordeste;CE;;23;;;;2021-01-30;4;9132078;370300;1055;10465;16;;;
Nordeste;CE;;23;;;;2021-01-31;5;9132078;373417;3117;10476;11;;;
Nordeste;CE;;23;;;;2021-02-01;5;9132078;374856;1439;10477;1;;;
Nordeste;CE;;23;;;;2021-02-02;5;9132078;375024;168;10486;9;;;
Nordeste;CE;;23;;;;2021-02-03;5;9132078;378191;3167;10556;70;;;
Nordeste;CE;;23;;;;2021-02-04;5;9132078;378198;7;10556;0;;;
Nordeste;CE;;23;;;;2021-02-05;5;9132078;380710;2512;10585;29;;;
Nordeste;CE;;23;;;;2021-02-06;5;9132078;381621;911;10611;26;;;
Nordeste;CE;;23;;;;2021-02-07;6;9132078;382597;976;10612;1;;;
Nordeste;CE;;23;;;;2021-02-08;6;9132078;384531;1934;10612;0;;;
Nordeste;CE;;23;;;;2021-02-09;6;9132078;386108;1577;10640;28;;;
Nordeste;CE;;23;;;;2021-02-10;6;9132078;386108;0;10640;0;;;
Nordeste;CE;;23;;;;2021-02-11;6;9132078;389457;3349;10705;65;;;
Nordeste;CE;;23;;;;2021-02-12;6;9132078;390857;1400;10741;36;;;
Nordeste;CE;;23;;;;2021-02-13;6;9132078;390857;0;10741;0;;;
Nordeste;CE;;23;;;;2021-02-14;7;9132078;393650;2793;10822;81;;;
Nordeste;CE;;23;;;;2021-02-15;7;9132078;396495;2845;10836;14;;;
Nordeste;CE;;23;;;;2021-02-16;7;9132078;397442;947;10850;14;;;
Nordeste;CE;;23;;;;2021-02-17;7;9132078;408555;11113;10868;18;;;
Nordeste;CE;;23;;;;2021-02-18;7;9132078;408555;0;10868;0;;;
Nordeste;CE;;23;;;;2021-02-19;7;9132078;406023;-2532;10896;28;;;
Nordeste;CE;;23;;;;2021-02-20;7;9132078;407697;1674;10938;42;;;
Nordeste;CE;;23;;;;2021-02-21;8;9132078;409954;2257;10954;16;;;
Nordeste;CE;;23;;;;2021-02-22;8;9132078;410998;1044;10976;22;;;
Nordeste;CE;;23;;;;2021-02-23;8;9132078;413050;2052;11040;64;;;
Nordeste;CE;;23;;;;2021-02-24;8;9132078;415664;2614;11087;47;;;
Nordeste;CE;;23;;;;2021-02-25;8;9132078;418072;2408;11143;56;;;
Nordeste;CE;;23;;;;2021-02-26;8;9132078;421234;3162;11191;48;;;
Nordeste;CE;;23;;;;2021-02-27;8;9132078;422782;1548;11259;68;;;
Nordeste;CE;;23;;;;2021-02-28;9;9132078;425372;2590;11284;25;;;
Nordeste;CE;;23;;;;2021-03-01;9;9132078;427148;1776;11293;9;;;
Nordeste;CE;;23;;;;2021-03-02;9;9132078;430184;3036;11348;55;;;
Nordeste;CE;;23;;;;2021-03-03;9;9132078;432925;2741;11406;58;;;
Nordeste;CE;;23;;;;2021-03-04;9;9132078;437017;4092;11506;100;;;
Nordeste;CE;;23;;;;2021-03-05;9;9132078;440243;3226;11586;80;;;
Nordeste;CE;;23;;;;2021-03-06;9;9132078;442439;2196;11664;78;;;
Nordeste;CE;;23;;;;2021-03-07;10;9132078;445189;2750;11705;41;;;
Nordeste;CE;;23;;;;2021-03-08;10;9132078;447315;2126;11753;48;;;
Nordeste;CE;;23;;;;2021-03-09;10;9132078;450373;3058;11860;107;;;
Nordeste;CE;;23;;;;2021-03-10;10;9132078;453429;3056;11987;127;;;
Nordeste;CE;;23;;;;2021-03-11;10;9132078;456948;3519;12087;100;;;
Nordeste;CE;;23;;;;2021-03-12;10;9132078;462466;5518;12145;58;;;
Nordeste;CE;;23;;;;2021-03-13;10;9132078;468097;5631;12196;51;;;
Nordeste;CE;;23;;;;2021-03-14;11;9132078;471213;3116;12260;64;;;
Nordeste;CE;;23;;;;2021-03-15;11;9132078;473006;1793;12314;54;;;
Nordeste;CE;;23;;;;2021-03-16;11;9132078;478046;5040;12394;80;;;
Nordeste;CE;;23;;;;2021-03-17;11;9132078;481071;3025;12466;72;;;
Nordeste;CE;;23;;;;2021-03-18;11;9132078;486770;5699;12630;164;;;
Nordeste;CE;;23;;;;2021-03-19;11;9132078;491575;4805;12750;120;;;
Nordeste;CE;;23;;;;2021-03-20;11;9132078;495647;4072;12806;56;;;
Nordeste;CE;;23;;;;2021-03-21;12;9132078;498400;2753;12870;64;;;
Nordeste;CE;;23;;;;2021-03-22;12;9132078;511019;12619;12870;0;;;
Nordeste;CE;;23;;;;2021-03-23;12;9132078;511170;151;13048;178;;;
Nordeste;CE;;23;;;;2021-03-24;12;9132078;511170;0;13048;0;;;
Nordeste;CE;;23;;;;2021-03-25;12;9132078;516556;5386;13313;265;;;
Nordeste;CE;;23;;;;2021-03-26;12;9132078;516556;0;13313;0;;;
Nordeste;CE;;23;;;;2021-03-27;12;9132078;522173;5617;13508;195;;;
Nordeste;CE;;23;;;;2021-03-28;13;9132078;524428;2255;13580;72;;;
Nordeste;CE;;23;;;;2021-03-29;13;9132078;529670;5242;13609;29;;;
Nordeste;CE;;23;;;;2021-03-30;13;9132078;532534;2864;13778;169;;;
Nordeste;CE;;23;;;;2021-03-31;13;9132078;538301;5767;14024;246;;;
Nordeste;CE;;23;;;;2021-04-01;13;9132078;541227;2926;14167;143;;;
Nordeste;CE;;23;;;;2021-04-02;13;9132078;543754;2527;14268;101;;;
Nordeste;CE;;23;;;;2021-04-03;13;9132078;548635;4881;14334;66;;;
Nordeste;CE;;23;;;;2021-04-04;14;9132078;552009;3374;14407;73;;;
Nordeste;CE;;23;;;;2021-04-05;14;9132078;552009;0;14407;0;;;
Nordeste;CE;;23;;;;2021-04-06;14;9132078;559431;7422;14692;285;;;
Nordeste;CE;;23;;;;2021-04-07;14;9132078;564524;5093;14884;192;;;
Nordeste;CE;;23;;;;2021-04-08;14;9132078;572618;8094;15059;175;;;
Nordeste;CE;;23;;;;2021-04-09;14;9132078;579930;7312;15278;219;;;
Nordeste;CE;;23;;;;2021-04-10;14;9132078;584619;4689;15427;149;;;
Nordeste;CE;;23;;;;2021-04-11;15;9132078;586078;1459;15441;14;;;
Nordeste;CE;;23;;;;2021-04-12;15;9132078;591294;5216;15533;92;;;
Nordeste;CE;;23;;;;2021-04-13;15;9132078;597518;6224;15650;117;;;
Nordeste;CE;;23;;;;2021-04-14;15;9132078;597518;0;15650;0;;;
Nordeste;CE;;23;;;;2021-04-15;15;9132078;597518;0;15650;0;;;
Nordeste;CE;;23;;;;2021-04-16;15;9132078;609849;12331;16075;425;;;
Nordeste;CE;;23;;;;2021-04-17;15;9132078;616022;6173;16163;88;;;
Nordeste;CE;;23;;;;2021-04-18;16;9132078;622765;6743;16218;55;;;
Nordeste;CE;;23;;;;2021-04-19;16;9132078;623047;282;16235;17;;;
Nordeste;CE;;23;;;;2021-04-20;16;9132078;623781;734;16307;72;;;
